Country,ISO3166,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Egypt,ECU,0.00555581276910968,0.00833371915366452,0.00555581276910968,0.00833371915366452,0.012037594333071,0.0101856567433677,0.0104171489420807,0.0222232510764387,0.0419000879670355,0.0358812908005,0.0256956340571323,0.0125005787304968,0.0590305106717904,0.0185193758970323,0.0506967915181258,0.0763924255752581,0.0699106440112968,0.0807907773508033,0.0504652993194129,0.0490763461271355,0.122922357516552,0.0722255659984258,0.0546321588962452,0.0990786610491226,0.121533404324274,0.142599194407148,0.171998703643687,0.266216028519839,0.377332283902032,0.268067966109542,0.36992453354322,0.0865780823186259,0.115746099356452,0.0601879716653549,0.0787073475623872,0.0601879716653549,0.0601879716653549
El Salvador,EGY,0.000925968794851613,0,0,0,0,0,0.00115746099356452,0,0.00185193758970323,0,0,0,0.00277790638455484,0,0,0,0,0.00393536737811936,0,0,0,0,0,0,0,0,0,0.00532432057039678,0,0,0,0.00462984397425807,0,0.00462984397425807,0,0,0
Equatorial Guinea,SLV,0.000925968794851613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462984397425807,0,0,0,0,0,0,0,0,0,0,0,0.00462984397425807,0
Eritrea,GNQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00370387517940645,0,0.00347238298069355,0,0,0,0,0,0,0.0118061021343581,0,0,0,0,0,0,0,0,0,0
Estonia,ERI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00254641418584194,0,0,0,0,0,0,0,0,0,0,0,0.00601879716653549,0.0127320709292097,0,0,0,0.00462984397425807,0.00462984397425807,0,0,0.00925968794851613
Ethiopia,EST,0,0,0,0,0.000925968794851613,0.000925968794851613,0,0,0.00254641418584194,0,0,0,0,0.00324089078198065,0.00324089078198065,0.00601879716653549,0.0106486411407936,0.00717625816010001,0,0,0,0,0.00555581276910968,0.00393536737811936,0,0.0067132737626742,0,0.0064817815639613,0.00601879716653549,0.00578730496782258,0.00601879716653549,0.00462984397425807,0.0231492198712903,0.0185193758970323,0.00925968794851613,0.0277790638455484,0.0277790638455484
Fiji,ETH,5.39955553497847,4.70299550905134,3.89277281355618,3.01773230242141,2.8992082966804,2.22903838140655,3.13463586277142,2.35612759849993,3.0786147506829,4.26153988610584,4.66040094448817,4.59766655863697,6.13338580489838,6.58896245196537,8.85758599935182,9.32496874855317,10.4349738413815,11.1190332885782,11.5310894022871,11.6743830732904,7.53553405250243,10.5011806102134,11.0042131580166,11.355386823464,16.2924209454141,17.8658734200657,16.3757581369508,15.0006944765961,15.4747904995602,13.9911569980092,14.4689568961526,15.3046437335062,15.7090606046576,16.6350293995092,19.968517060975,22.8667993888606,24.1677855456271
Finland,FJI,0.00555581276910968,0.00185193758970323,0.00277790638455484,0.000925968794851613,0.00555581276910968,0.00462984397425807,0.00717625816010001,0.0136580397240613,0.00393536737811936,0.0108801333395065,0.00509282837168388,0.00625028936524839,0.0155099773137645,0.00995416454465484,0.00462984397425807,0.0141210241214871,0.0143525163202,0.0226862354738645,0,0.031019954627529,0.0108801333395065,0.0189823602944581,0,0.0143525163202,0,0.0282420482429742,0.0398166581786194,0.00532432057039678,0.0196768368905968,0.0171304227047548,0,0.0148155007176258,0.0462984397425807,0.00925968794851613,0.0231492198712903,0.0416685957683226,0.0185193758970323
France,FIN,0.0574100652808,0.0731515347932775,0.0768554099726839,0.0953747858697162,0.104634473818232,0.114125653965461,0.118755497939719,0.185888235566461,0.166211398675865,0.229871753321913,0.240288902263994,0.196768368905968,0.287281818602713,0.327329968980045,0.359507384601139,0.425019676836891,0.393305245613223,0.539839807398491,0.655585906754942,0.668549469882865,0.838464743738136,0.741006528080004,0.910458817537849,0.940089818973101,1.24959488865225,1.32992268160563,1.34751608870781,2.6695680355572,1.98018426779018,1.4621047270707,1.91004213158017,1.78966618824946,2.00472244085374,2.14361776008149,2.39825917866568,2.48159637020232,2.31492198712903
Gabon,FRA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00462984397425807,0,0,0,0
